Release,Date,Position,Company,Commit_Count
2.6.17,2006-06-17,55,Wabtec,7
2.6.17,2006-06-17,55,Linutronix,7
2.6.17,2006-06-17,55,Hitachi,7
2.6.17,2006-06-17,60,Voltaire,6
2.6.17,2006-06-17,60,Ericsson,6
2.6.17,2006-06-17,60,Vivecode,6
2.6.17,2006-06-17,60,Symantec,6
2.6.17,2006-06-17,60,Microgate,6
2.6.17,2006-06-17,65,Infor,5
2.6.17,2006-06-17,65,Toshiba,5
2.6.17,2006-06-17,65,Los Alamos National Laboratory,5
2.6.17,2006-06-17,65,QUALCOMM,5
2.6.17,2006-06-17,65,VA LINUX,5
2.6.17,2006-06-17,65,Tripeaks,5
2.6.17,2006-06-17,65,PiKRON s.r.o,5
2.6.17,2006-06-17,72,Debian,4
2.6.17,2006-06-17,72,EuroTech Inc,4
2.6.17,2006-06-17,72,rPath,4
2.6.17,2006-06-17,72,Concurrent Computer Corporation,4
2.6.17,2006-06-17,72,US National Security Agency,4
2.6.17,2006-06-17,72,Google,4
2.6.17,2006-06-17,72,ALT Linux,4
2.6.17,2006-06-17,72,NameSys,4
2.6.17,2006-06-17,80,Avocent,3
2.6.17,2006-06-17,80,University of Queensland,3
2.6.17,2006-06-17,80,Telargo,3
2.6.17,2006-06-17,80,Wolfson Microelectronics,3
2.6.17,2006-06-17,80,FC-Group,3
2.6.17,2006-06-17,80,DELL,3
2.6.17,2006-06-17,80,NTT,3
2.6.17,2006-06-17,80,MEV Limited,3
2.6.17,2006-06-17,80,VMWare,3
2.6.17,2006-06-17,80,StreetFire Sound Labs,3
2.6.17,2006-06-17,90,Katalix Systems,2
2.6.17,2006-06-17,90,reliablesolutions,2
2.6.17,2006-06-17,90,GNU,2
2.6.17,2006-06-17,90,Stream Vision,2
2.6.17,2006-06-17,90,Nucleus Systems,2
2.6.17,2006-06-17,90,Unisys,2
2.6.17,2006-06-17,90,Winbond Electronics,2
2.6.17,2006-06-17,90,XS4ALL Internet bv,2
2.6.17,2006-06-17,90,CodeSourcery,2
2.6.17,2006-06-17,90,Stream Processors,2
2.6.17,2006-06-17,90,Barco,2
2.6.17,2006-06-17,90,Wacom,2
2.6.17,2006-06-17,90,P.A. Semi,2
2.6.17,2006-06-17,90,Trusted Computer Solutions,2
2.6.17,2006-06-17,90,Pengutronix,2
2.6.17,2006-06-17,105,EXAR,1
2.6.17,2006-06-17,105,SONY,1
2.6.17,2006-06-17,105,Frequentis,1
2.6.17,2006-06-17,105,Apple,1
2.6.17,2006-06-17,105,Sicortex,1
2.6.17,2006-06-17,105,Canonical,1
2.6.17,2006-06-17,105,Motorola,1
2.6.17,2006-06-17,105,Shiny Srl,1
2.6.17,2006-06-17,105,Adaptec,1
2.6.17,2006-06-17,105,CDI.CZ,1
2.6.17,2006-06-17,105,ST Microelectronics,1
2.6.17,2006-06-17,105,Network Solutions,1
2.6.17,2006-06-17,105,LWN,1
2.6.17,2006-06-17,105,Obsidian Research,1
2.6.17,2006-06-17,105,TBDNetworks,1
2.6.17,2006-06-17,105,Digigram SA,1
2.6.17,2006-06-17,105,ACM,1
2.6.17,2006-06-17,105,REA Systems GmbH,1
2.6.17,2006-06-17,105,XIV Information Systems,1
2.6.17,2006-06-17,105,LED Smart Media,1
2.6.17,2006-06-17,105,Beijing Rising Technology Co.,1
2.6.17,2006-06-17,105,CC Computer Consultants,1
2.6.17,2006-06-17,105,Tensilica,1
2.6.17,2006-06-17,105,Sirrix,1
2.6.17,2006-06-17,105,Bosch,1
2.6.17,2006-06-17,105,Stratus Technologies,1
2.6.17,2006-06-17,105,maintech Gmbh,1
2.6.17,2006-06-17,105,Openwall,1
2.6.17,2006-06-17,105,Studio EnneEnne,1
2.6.17,2006-06-17,105,Innovative Systems,1
2.6.17,2006-06-17,105,Cavium,1
2.6.17,2006-06-17,105,vpop.net,1
2.6.17,2006-06-17,105,Shadow Connect,1
2.6.18,2006-09-19,1,Redhat,913
2.6.18,2006-09-19,2,Hobbyists,821
2.6.18,2006-09-19,3,Novell,632
2.6.18,2006-09-19,4,IBM,565
2.6.18,2006-09-19,5,Intel,467
2.6.18,2006-09-19,6,Unknown,381
2.6.18,2006-09-19,7,Linux Foundation,237
2.6.18,2006-09-19,8,Consultants,166
2.6.18,2006-09-19,9,Oracle,165
2.6.18,2006-09-19,10,SGI,141
2.6.18,2006-09-19,11,Linutronix,138
2.6.18,2006-09-19,12,Movial,112
2.6.18,2006-09-19,13,Imagination Technologies,101
2.6.18,2006-09-19,14,Academics,81
2.6.18,2006-09-19,15,HP,75
2.6.18,2006-09-19,16,QLogic,73
2.6.18,2006-09-19,17,Fujitsu,71
2.6.18,2006-09-19,18,SIMTEC,63
2.6.18,2006-09-19,19,NetApp,60
2.6.18,2006-09-19,20,MontaVista,54
2.6.18,2006-09-19,21,Freescale,53
2.6.18,2006-09-19,22,Parallels,49
2.6.18,2006-09-19,23,Rowland Institute  Harvard,43
2.6.18,2006-09-19,24,Astaro,39
2.6.18,2006-09-19,25,Marvell,36
2.6.18,2006-09-19,25,Broadcom,36
2.6.18,2006-09-19,25,XMission,36
2.6.18,2006-09-19,28,Mellanox Technologies,33
2.6.18,2006-09-19,28,SANPeople,33
2.6.18,2006-09-19,30,Canonical,30
2.6.18,2006-09-19,31,Emulex,29
2.6.18,2006-09-19,32,NEC,27
2.6.18,2006-09-19,33,Tripeaks,23
2.6.18,2006-09-19,34,Cisco,21
2.6.18,2006-09-19,34,Google,21
2.6.18,2006-09-19,36,Myricom,20
2.6.18,2006-09-19,36,Toshiba Computer,20
2.6.18,2006-09-19,38,LSI,19
2.6.18,2006-09-19,39,SteelEye,18
2.6.18,2006-09-19,40,NVIDIA,17
2.6.18,2006-09-19,41,Voltaire,16
2.6.18,2006-09-19,42,P.A. Semi,15
2.6.18,2006-09-19,43,Miracle Linux,14
2.6.18,2006-09-19,44,OpenedHand,13
2.6.18,2006-09-19,44,Microgate,13
2.6.18,2006-09-19,46,Samsung,12
2.6.18,2006-09-19,46,Atomide,12
2.6.18,2006-09-19,46,Pengutronix,12
2.6.18,2006-09-19,49,Telargo,10
2.6.18,2006-09-19,49,Citrix,10
2.6.18,2006-09-19,49,Solid Boot,10
2.6.18,2006-09-19,49,VA LINUX,10
2.6.18,2006-09-19,53,SONY,9
2.6.18,2006-09-19,53,Mandriva,9
2.6.18,2006-09-19,55,EXAR,8
2.6.18,2006-09-19,55,USAGI,8
2.6.18,2006-09-19,55,AMD,8
2.6.18,2006-09-19,55,US National Security Agency,8
2.6.18,2006-09-19,59,Cecropia,7
2.6.18,2006-09-19,59,CC Computer Consultants,7
2.6.18,2006-09-19,61,NTT,6
2.6.18,2006-09-19,61,CodeSourcery,6
2.6.18,2006-09-19,61,ARM,6
2.6.18,2006-09-19,61,Trusted Computer Solutions,6
2.6.18,2006-09-19,61,SYSGO,6
2.6.18,2006-09-19,66,Nokia,5
2.6.18,2006-09-19,66,IPUnity-Glenayre,5
2.6.18,2006-09-19,66,rPath,5
2.6.18,2006-09-19,66,Studio EnneEnne,5
2.6.18,2006-09-19,66,Rockwell,5
2.6.18,2006-09-19,66,Selenic Consulting,5
2.6.18,2006-09-19,66,U.S. Naval Research Laboratory,5
2.6.18,2006-09-19,73,Digi International,4
2.6.18,2006-09-19,73,Barco,4
2.6.18,2006-09-19,73,Hitachi,4
2.6.18,2006-09-19,73,NameSys,4
2.6.18,2006-09-19,73,Renesas Electronics,4
2.6.18,2006-09-19,78,HighPoint Technologies,3
2.6.18,2006-09-19,78,VMWare,3
2.6.18,2006-09-19,78,MEV Limited,3
2.6.18,2006-09-19,78,Embedded Alley Solutions,3
2.6.18,2006-09-19,78,Symantec,3
2.6.18,2006-09-19,78,Macq Electronique,3
2.6.18,2006-09-19,78,Debian,3
2.6.18,2006-09-19,78,Open Grid Computing,3
2.6.18,2006-09-19,78,Atmel,3
2.6.18,2006-09-19,87,Adaptec,2
2.6.18,2006-09-19,87,Winbond Electronics,2
2.6.18,2006-09-19,87,PiKRON s.r.o,2
2.6.18,2006-09-19,87,SnapTV,2
2.6.18,2006-09-19,87,DSA,2
2.6.18,2006-09-19,87,Tower Technologies,2
2.6.18,2006-09-19,87,Bull SAS,2
2.6.18,2006-09-19,87,UHU-Linux,2
2.6.18,2006-09-19,87,Los Alamos National Laboratory,2
2.6.18,2006-09-19,87,Wabtec,2
2.6.18,2006-09-19,87,6WIND,2
2.6.18,2006-09-19,87,GNU,2
2.6.18,2006-09-19,87,Concurrent Computer Corporation,2
2.6.18,2006-09-19,87,ITOCHU Techno-Solutions,2
2.6.18,2006-09-19,87,AXIS,2
2.6.18,2006-09-19,103,Tranzeo,1
2.6.18,2006-09-19,103,EmCraft Systems,1
2.6.18,2006-09-19,103,Real-Time Remedies,1
2.6.18,2006-09-19,103,Reflex Security,1
2.6.18,2006-09-19,103,Protei ltd,1
2.6.18,2006-09-19,103,ESD Electronics,1
2.6.18,2006-09-19,103,INL,1
2.6.18,2006-09-19,103,Vivecode,1
2.6.18,2006-09-19,103,Tresys,1
2.6.18,2006-09-19,103,Wolfson Microelectronics,1
2.6.18,2006-09-19,103,Stratus Technologies,1
2.6.18,2006-09-19,103,GeoTechnologies,1
2.6.18,2006-09-19,103,Connect Tech.,1
2.6.18,2006-09-19,103,ExactCODE,1
2.6.18,2006-09-19,103,vpop.net,1
2.6.18,2006-09-19,103,ROAD,1
2.6.18,2006-09-19,103,Trinnov Audio,1
2.6.18,2006-09-19,103,GREY,1
2.6.18,2006-09-19,103,University of Cambridge,1
2.6.18,2006-09-19,103,XS4ALL Internet bv,1
2.6.18,2006-09-19,103,Unisys,1
2.6.18,2006-09-19,103,Ericsson,1
2.6.18,2006-09-19,103,ST Microelectronics,1
2.6.18,2006-09-19,103,ALT Linux,1
2.6.18,2006-09-19,103,Phoenix,1
2.6.18,2006-09-19,103,Hansen Partnership,1
2.6.18,2006-09-19,103,Shiny Srl,1
2.6.18,2006-09-19,103,Toshiba,1
2.6.18,2006-09-19,103,Motorola,1
2.6.18,2006-09-19,103,maintech Gmbh,1
2.6.18,2006-09-19,103,Raritan,1
2.6.18,2006-09-19,103,LWN,1
2.6.18,2006-09-19,103,caiaq,1
2.6.18,2006-09-19,103,MicronasNIT,1
2.6.18,2006-09-19,103,Sierra Wireless,1
2.6.18,2006-09-19,103,Siemens,1
2.6.18,2006-09-19,103,CompuLab,1
2.6.18,2006-09-19,103,FC-Group,1
2.6.18,2006-09-19,103,Freebox,1
2.6.18,2006-09-19,103,Soma Networks,1
2.6.18,2006-09-19,103,Guntermann & Drunck GmbH,1
2.6.18,2006-09-19,103,Tungsten Graphics,1
2.6.18,2006-09-19,103,GTCO CalComp,1
2.6.18,2006-09-19,103,Wacom,1
2.6.18,2006-09-19,103,Pardus Linux,1
2.6.18,2006-09-19,103,SiS,1
2.6.18,2006-09-19,103,CISCO,1
2.6.19,2006-11-29,1,Redhat,1299
2.6.19,2006-11-29,2,Hobbyists,933
2.6.19,2006-11-29,3,IBM,650
2.6.19,2006-11-29,4,Novell,591
2.6.19,2006-11-29,5,Intel,303
2.6.19,2006-11-29,6,Unknown,273
2.6.19,2006-11-29,7,Linux Foundation,240
2.6.19,2006-11-29,8,Oracle,168
2.6.19,2006-11-29,9,SGI,140
2.6.19,2006-11-29,10,Academics,125
2.6.19,2006-11-29,11,Renesas Electronics,123
2.6.19,2006-11-29,12,Imagination Technologies,115
2.6.19,2006-11-29,13,Parallels,114
2.6.19,2006-11-29,14,Consultants,98
2.6.19,2006-11-29,15,HP,88
2.6.19,2006-11-29,16,Astaro,87
2.6.19,2006-11-29,17,XMission,84
2.6.19,2006-11-29,18,QLogic,71
2.6.19,2006-11-29,19,Movial,63
2.6.19,2006-11-29,20,Rowland Institute  Harvard,58
2.6.19,2006-11-29,21,MontaVista,53
2.6.19,2006-11-29,22,Hitachi,49
2.6.19,2006-11-29,23,USAGI,41
2.6.19,2006-11-29,24,Atmel,38
2.6.19,2006-11-29,25,Marvell,37
2.6.19,2006-11-29,26,Google,35
2.6.19,2006-11-29,27,Fujitsu,34
2.6.19,2006-11-29,28,NetApp,33
2.6.19,2006-11-29,29,Freescale,32
2.6.19,2006-11-29,30,SIMTEC,31
2.6.19,2006-11-29,31,SteelEye,30
2.6.19,2006-11-29,31,Tripeaks,30
2.6.19,2006-11-29,33,Toshiba Computer,27
2.6.19,2006-11-29,34,Mellanox Technologies,24
2.6.19,2006-11-29,35,Mandriva,23
2.6.19,2006-11-29,35,Fixstars Technologies,23
2.6.19,2006-11-29,37,Verismo,21
2.6.19,2006-11-29,38,VA LINUX,17
2.6.19,2006-11-29,38,Solid Boot,17
2.6.19,2006-11-29,40,Tungsten Graphics,16
2.6.19,2006-11-29,40,Trusted Computer Solutions,16
2.6.19,2006-11-29,40,Broadcom,16
2.6.19,2006-11-29,43,Cecropia,15
2.6.19,2006-11-29,43,NTT,15
2.6.19,2006-11-29,43,Samsung,15
2.6.19,2006-11-29,46,Myricom,14
2.6.19,2006-11-29,46,Canonical,14
2.6.19,2006-11-29,46,Coraid,14
2.6.19,2006-11-29,49,P.A. Semi,13
2.6.19,2006-11-29,49,Miracle Linux,13
2.6.19,2006-11-29,51,Cisco,12
2.6.19,2006-11-29,52,Emulex,11
2.6.19,2006-11-29,52,Voltaire,11
2.6.19,2006-11-29,52,Atomide,11
2.6.19,2006-11-29,52,VMWare,11
2.6.19,2006-11-29,56,Symantec,10
2.6.19,2006-11-29,57,NVIDIA,9
2.6.19,2006-11-29,57,Toshiba,9
2.6.19,2006-11-29,57,Citrix,9
2.6.19,2006-11-29,57,SYSGO,9
2.6.19,2006-11-29,57,U.S. Naval Research Laboratory,9
2.6.19,2006-11-29,62,Open Grid Computing,8
2.6.19,2006-11-29,62,Hauppauge,8
2.6.19,2006-11-29,64,SANPeople,7
2.6.19,2006-11-29,64,Cosmosbay~Vectis,7
2.6.19,2006-11-29,66,SONY,6
2.6.19,2006-11-29,66,Rockwell,6
2.6.19,2006-11-29,66,LSI,6
2.6.19,2006-11-29,69,Embedded Alley Solutions,5
2.6.19,2006-11-29,69,University of Queensland,5
2.6.19,2006-11-29,69,US National Security Agency,5
2.6.19,2006-11-29,69,Bull SAS,5
2.6.19,2006-11-29,69,AMD,5
2.6.19,2006-11-29,74,CC Computer Consultants,4
2.6.19,2006-11-29,74,CodeSourcery,4
2.6.19,2006-11-29,74,HuaWei,4
2.6.19,2006-11-29,77,Promise Technology,3
2.6.19,2006-11-29,77,Panasonic,3
2.6.19,2006-11-29,77,NEC,3
2.6.19,2006-11-29,77,LWN,3
2.6.19,2006-11-29,77,Pengutronix,3
2.6.19,2006-11-29,77,Telargo,3
2.6.19,2006-11-29,77,Analog Devices,3
2.6.19,2006-11-29,77,Phoenix,3
2.6.19,2006-11-29,77,DELL,3
2.6.19,2006-11-29,77,Microgate,3
2.6.19,2006-11-29,77,Free Electrons,3
2.6.19,2006-11-29,77,IPUnity-Glenayre,3
2.6.19,2006-11-29,89,Wolfson Microelectronics,2
2.6.19,2006-11-29,89,Nokia,2
2.6.19,2006-11-29,89,AML,2
2.6.19,2006-11-29,89,Freebox,2
2.6.19,2006-11-29,89,GNU,2
2.6.19,2006-11-29,89,Wacom,2
2.6.19,2006-11-29,89,Wireless Cables Inc.,2
2.6.19,2006-11-29,89,Elan Digital Systems,2
2.6.19,2006-11-29,89,OpenedHand,2
2.6.19,2006-11-29,89,Barco,2
2.6.19,2006-11-29,89,ARM,2
2.6.19,2006-11-29,89,Linutronix,2
2.6.19,2006-11-29,89,8D Technologies,2
2.6.19,2006-11-29,89,ANDURAS,2
2.6.19,2006-11-29,89,SIGMA Chemnitz,2
2.6.19,2006-11-29,89,ALT Linux,2
2.6.19,2006-11-29,105,Areca,1
2.6.19,2006-11-29,105,Macq Electronique,1
2.6.19,2006-11-29,105,Eurek srl,1
2.6.19,2006-11-29,105,CompuLab,1
2.6.19,2006-11-29,105,NULL,1
2.6.19,2006-11-29,105,CISCO,1
2.6.19,2006-11-29,105,ARISTA,1
2.6.19,2006-11-29,105,rPath,1
2.6.19,2006-11-29,105,ST Microelectronics,1
2.6.19,2006-11-29,105,ITO,1
2.6.19,2006-11-29,105,GREY,1
2.6.19,2006-11-29,105,Uplogix,1
2.6.19,2006-11-29,105,Plan B Disaster Recovery,1
2.6.19,2006-11-29,105,Nucleus Systems,1
2.6.19,2006-11-29,105,MEV Limited,1
2.6.19,2006-11-29,105,Ericsson,1
2.6.19,2006-11-29,105,Teamlog,1
2.6.19,2006-11-29,105,Adaptec,1
2.6.19,2006-11-29,105,Selenic Consulting,1
2.6.19,2006-11-29,105,Reflex Security,1
2.6.19,2006-11-29,105,Studio EnneEnne,1
2.6.19,2006-11-29,105,FC-Group,1
2.6.19,2006-11-29,105,DiBcom,1
2.6.19,2006-11-29,105,Digi International,1
2.6.19,2006-11-29,105,Pardus Linux,1
2.6.19,2006-11-29,105,Tresys,1
2.6.19,2006-11-29,105,Stratus Technologies,1
2.6.19,2006-11-29,105,Sierra Wireless,1
2.6.19,2006-11-29,105,Nortel,1
2.6.19,2006-11-29,105,Wipro,1
2.6.19,2006-11-29,105,Malloch Digital Design,1
2.6.19,2006-11-29,105,3M Company,1
2.6.19,2006-11-29,105,Stream Vision,1
2.6.19,2006-11-29,105,Unisys,1
2.6.19,2006-11-29,105,MSC Vertriebs GmbH,1
2.6.19,2006-11-29,105,Wytron Technology,1
2.6.19,2006-11-29,105,Transmode Systems,1
2.6.20,2007-02-04,1,Hobbyists,848
2.6.20,2007-02-04,2,Redhat,718
2.6.20,2007-02-04,3,IBM,433
2.6.20,2007-02-04,4,Novell,301
2.6.20,2007-02-04,5,Unknown,246
2.6.20,2007-02-04,6,Intel,210
2.6.20,2007-02-04,7,Linux Foundation,192
2.6.20,2007-02-04,8,Oracle,145
2.6.20,2007-02-04,9,Academics,113
2.6.20,2007-02-04,10,Movial,88
2.6.20,2007-02-04,11,SGI,64
2.6.20,2007-02-04,12,Astaro,63
2.6.20,2007-02-04,13,HP,62
2.6.20,2007-02-04,14,Imagination Technologies,61
2.6.20,2007-02-04,14,Mandriva,61
2.6.20,2007-02-04,16,MontaVista,59
2.6.20,2007-02-04,17,Consultants,57
2.6.20,2007-02-04,17,Renesas Electronics,57
2.6.20,2007-02-04,19,SANPeople,53
2.6.20,2007-02-04,20,Fixstars Technologies,43
2.6.20,2007-02-04,21,Parallels,41
2.6.20,2007-02-04,22,QLogic,39
2.6.20,2007-02-04,22,Broadcom,39
2.6.20,2007-02-04,24,NetApp,34
2.6.20,2007-02-04,25,SONY,33
2.6.20,2007-02-04,26,SIMTEC,31
2.6.20,2007-02-04,27,Toshiba Computer,29
2.6.20,2007-02-04,28,Verismo,28
2.6.20,2007-02-04,28,Freescale,28
2.6.20,2007-02-04,30,Atmel,25
2.6.20,2007-02-04,31,Rowland Institute  Harvard,23
2.6.20,2007-02-04,32,Tungsten Graphics,22
2.6.20,2007-02-04,33,AMD,20
2.6.20,2007-02-04,34,XMission,19
2.6.20,2007-02-04,35,Symantec,18
2.6.20,2007-02-04,35,Secret Lab,18
2.6.20,2007-02-04,35,Citrix,18
2.6.20,2007-02-04,38,Myricom,17
2.6.20,2007-02-04,39,NTT,16
2.6.20,2007-02-04,39,Marvell,16
2.6.20,2007-02-04,41,Fujitsu,15
2.6.20,2007-02-04,42,Cisco,14
2.6.20,2007-02-04,43,Pengutronix,13
2.6.20,2007-02-04,44,Google,12
2.6.20,2007-02-04,44,Samsung,12
2.6.20,2007-02-04,44,VA LINUX,12
2.6.20,2007-02-04,47,Cosmosbay~Vectis,11
2.6.20,2007-02-04,48,Mellanox Technologies,10
2.6.20,2007-02-04,48,USAGI,10
2.6.20,2007-02-04,48,NEC,10
2.6.20,2007-02-04,51,Emulex,9
2.6.20,2007-02-04,51,ST Microelectronics,9
2.6.20,2007-02-04,53,Tripeaks,8
2.6.20,2007-02-04,53,SteelEye,8
2.6.20,2007-02-04,53,NVIDIA,8
2.6.20,2007-02-04,53,Toshiba,8
2.6.20,2007-02-04,53,Promise Technology,8
2.6.20,2007-02-04,58,CC Computer Consultants,7
2.6.20,2007-02-04,58,Nokia,7
2.6.20,2007-02-04,58,Analog Devices,7
2.6.20,2007-02-04,61,Trusted Computer Solutions,6
2.6.20,2007-02-04,61,ZING Systems,6
2.6.20,2007-02-04,61,LWN,6
2.6.20,2007-02-04,61,LSI,6
2.6.20,2007-02-04,65,OpenedHand,5
2.6.20,2007-02-04,65,VMWare,5
2.6.20,2007-02-04,65,8D Technologies,5
2.6.20,2007-02-04,68,Linux Networx,4
2.6.20,2007-02-04,68,Tresys,4
2.6.20,2007-02-04,68,Linutronix,4
2.6.20,2007-02-04,68,IC Plus,4
2.6.20,2007-02-04,68,Hitachi,4
2.6.20,2007-02-04,68,PiKRON s.r.o,4
2.6.20,2007-02-04,68,Tensilica,4
2.6.20,2007-02-04,75,P.A. Semi,3
2.6.20,2007-02-04,75,GNU,3
2.6.20,2007-02-04,75,Basler Vision Technologies,3
2.6.20,2007-02-04,75,Adaptec,3
2.6.20,2007-02-04,75,Bull SAS,3
2.6.20,2007-02-04,75,Canonical,3
2.6.20,2007-02-04,75,Barco,3
2.6.20,2007-02-04,75,Miracle Linux,3
2.6.20,2007-02-04,75,DiBcom,3
2.6.20,2007-02-04,75,Hauppauge,3
2.6.20,2007-02-04,75,Rogers,3
2.6.20,2007-02-04,75,SYSGO,3
2.6.20,2007-02-04,75,Telegraaf,3
2.6.20,2007-02-04,75,Winbond Electronics,3
2.6.20,2007-02-04,89,ANDURAS,2
2.6.20,2007-02-04,89,AXIS,2
2.6.20,2007-02-04,89,Freebox,2
2.6.20,2007-02-04,89,Tower Technologies,2
2.6.20,2007-02-04,89,KFKI Research Institute,2
2.6.20,2007-02-04,89,vpop.net,2
2.6.20,2007-02-04,89,Elan Digital Systems,2
2.6.20,2007-02-04,89,Azingo,2
2.6.20,2007-02-04,89,NameSys,2
2.6.20,2007-02-04,89,3M Company,2
2.6.20,2007-02-04,89,Debian,2
2.6.20,2007-02-04,89,Voltaire,2
2.6.20,2007-02-04,89,Tuxera,2
2.6.20,2007-02-04,89,ARM,2
2.6.20,2007-02-04,103,FC-Group,1
2.6.20,2007-02-04,103,AML,1
2.6.20,2007-02-04,103,ALT Linux,1
2.6.20,2007-02-04,103,DENX Software Engineering,1
2.6.20,2007-02-04,103,Rockwell,1
2.6.20,2007-02-04,103,Wireless Cables Inc.,1
2.6.20,2007-02-04,103,M&N Solutions,1
2.6.20,2007-02-04,103,Science Fiction Technologies,1
2.6.20,2007-02-04,103,Devicescape,1
2.6.20,2007-02-04,103,INL,1
2.6.20,2007-02-04,103,Arcturus,1
2.6.20,2007-02-04,103,Concurrent Computer Corporation,1
2.6.20,2007-02-04,103,Uplogix,1
2.6.20,2007-02-04,103,Texas Instruments,1
2.6.20,2007-02-04,103,Microgate,1
2.6.20,2007-02-04,103,StreetFire Sound Labs,1
2.6.20,2007-02-04,103,Teamlog,1
2.6.20,2007-02-04,103,Guntermann & Drunck GmbH,1
2.6.20,2007-02-04,103,Panasas,1
2.6.20,2007-02-04,103,Edinburgh Robotics,1
2.6.20,2007-02-04,103,Trinnov Audio,1
2.6.20,2007-02-04,103,New Dream Network,1
2.6.20,2007-02-04,103,Nucleus Systems,1
2.6.20,2007-02-04,103,Wacom,1
2.6.20,2007-02-04,103,Coraid,1
2.6.20,2007-02-04,103,CodeSourcery,1
2.6.20,2007-02-04,103,Macq Electronique,1
2.6.20,2007-02-04,103,Open Grid Computing,1
2.6.20,2007-02-04,103,Shiny Srl,1
2.6.20,2007-02-04,103,LinBit,1
2.6.20,2007-02-04,103,GTCO CalComp,1
2.6.20,2007-02-04,103,Ericsson,1
2.6.20,2007-02-04,103,DELL,1
2.6.20,2007-02-04,103,rPath,1
2.6.20,2007-02-04,103,VIA Technologies  Inc.,1
2.6.20,2007-02-04,103,Jmicron,1
2.6.21,2007-04-25,1,Hobbyists,861
2.6.21,2007-04-25,2,Redhat,485
2.6.21,2007-04-25,3,Novell,390
2.6.21,2007-04-25,4,Intel,364
2.6.21,2007-04-25,5,IBM,347
2.6.21,2007-04-25,6,Unknown,287
2.6.21,2007-04-25,7,Imagination Technologies,140
2.6.21,2007-04-25,8,Oracle,112
2.6.21,2007-04-25,9,Linux Foundation,111
2.6.21,2007-04-25,9,XMission,111
2.6.21,2007-04-25,11,Academics,101
2.6.21,2007-04-25,12,Movial,84
2.6.21,2007-04-25,13,MontaVista,76
2.6.21,2007-04-25,14,SGI,69
2.6.21,2007-04-25,15,Linutronix,59
2.6.21,2007-04-25,16,Freescale,56
2.6.21,2007-04-25,16,Consultants,56
2.6.21,2007-04-25,16,Google,56
2.6.21,2007-04-25,19,Astaro,55
2.6.21,2007-04-25,20,USAGI,54
2.6.21,2007-04-25,21,SIMTEC,52
2.6.21,2007-04-25,22,QLogic,46
2.6.21,2007-04-25,22,Renesas Electronics,46
2.6.21,2007-04-25,24,Parallels,43
2.6.21,2007-04-25,25,SONY,39
2.6.21,2007-04-25,25,Wolfson Microelectronics,39
2.6.21,2007-04-25,27,Toshiba,38
2.6.21,2007-04-25,28,HP,36
2.6.21,2007-04-25,28,Toshiba Computer,36
2.6.21,2007-04-25,30,NetApp,34
2.6.21,2007-04-25,30,Rowland Institute  Harvard,34
2.6.21,2007-04-25,32,Chelsio,32
2.6.21,2007-04-25,33,OpenedHand,31
2.6.21,2007-04-25,34,Atmel,27
2.6.21,2007-04-25,35,Fujitsu,25
2.6.21,2007-04-25,36,VMWare,24
2.6.21,2007-04-25,37,Broadcom,21
2.6.21,2007-04-25,38,Nokia,19
2.6.21,2007-04-25,39,Mellanox Technologies,18
2.6.21,2007-04-25,39,Open Grid Computing,18
2.6.21,2007-04-25,39,VA LINUX,18
2.6.21,2007-04-25,39,SANPeople,18
2.6.21,2007-04-25,43,LSI,17
2.6.21,2007-04-25,43,NVIDIA,17
2.6.21,2007-04-25,43,P.A. Semi,17
2.6.21,2007-04-25,46,Cosmosbay~Vectis,15
2.6.21,2007-04-25,46,Endrelia,15
2.6.21,2007-04-25,48,ARM,14
2.6.21,2007-04-25,48,Cisco,14
2.6.21,2007-04-25,48,Myricom,14
2.6.21,2007-04-25,51,Samsung,13
2.6.21,2007-04-25,52,Tripeaks,12
2.6.21,2007-04-25,52,Analog Devices,12
2.6.21,2007-04-25,54,AMD,11
2.6.21,2007-04-25,54,Mandriva,11
2.6.21,2007-04-25,56,Fixstars Technologies,10
2.6.21,2007-04-25,56,NTT,10
2.6.21,2007-04-25,56,EXAR,10
2.6.21,2007-04-25,59,Marvell,9
2.6.21,2007-04-25,59,Symantec,9
2.6.21,2007-04-25,61,Hitachi,8
2.6.21,2007-04-25,62,Real-Time Remedies,7
2.6.21,2007-04-25,62,PiKRON s.r.o,7
2.6.21,2007-04-25,62,Miracle Linux,7
2.6.21,2007-04-25,65,SteelEye,6
2.6.21,2007-04-25,65,Solid Boot,6
2.6.21,2007-04-25,65,Digi International,6
2.6.21,2007-04-25,68,MSC Vertriebs GmbH,5
2.6.21,2007-04-25,68,DSA,5
2.6.21,2007-04-25,68,Ericsson,5
2.6.21,2007-04-25,71,Unisys,4
2.6.21,2007-04-25,71,CC Computer Consultants,4
2.6.21,2007-04-25,71,Basler Vision Technologies,4
2.6.21,2007-04-25,71,Atomide,4
2.6.21,2007-04-25,71,Debian,4
2.6.21,2007-04-25,76,US National Security Agency,3
2.6.21,2007-04-25,76,Secret Lab,3
2.6.21,2007-04-25,76,DENX Software Engineering,3
2.6.21,2007-04-25,76,Rockwell,3
2.6.21,2007-04-25,76,Trinnov Audio,3
2.6.21,2007-04-25,76,OpenMoko,3
2.6.21,2007-04-25,76,vpop.net,3
